portfolio_communication_allocation,portfolio_financial_services,portfolio_industrials_allocation,portfolio_tech_allocation,portfolio_materials_basic_allocation,portfolio_energy_allocation,portfolio_consumer_defence_allocation,portfolio_healthcare_allocation,portfolio_property_allocation,id,portfolio_utils_allocation,portfolio_cyclical_consumer_allocation
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189053,0.0,0.0
3.53,16.02,9.52,24.66,2.79,4.18,3.95,13.91,4.02,182267,3.12,14.29
0.0,14.33,18.62,14.82,5.83,2.86,2.94,8.33,3.03,124766,2.88,26.36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247796,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248867,0.0,0.0
6.05,24.37,6.49,23.38,5.74,11.64,2.51,8.31,1.34,188045,0.0,10.17
0.01,19.93,20.5,10.89,12.56,4.38,9.07,2.11,4.04,76283,2.73,13.79
2.98,15.09,11.61,19.38,3.92,4.51,7.0,13.33,7.69,226520,2.86,11.65
,,,,,,,,,142055,,
0.0,0.0,4.33,0.0,0.0,5.19,0.0,0.0,0.0,200429,90.48,0.0
3.01,18.67,11.49,18.13,4.67,6.2,9.02,11.83,3.01,142577,2.99,10.97
2.29,17.35,12.77,11.16,8.04,2.46,19.02,11.51,0.0,88847,0.0,15.39
1.17,47.09,14.54,15.26,1.38,1.54,1.23,3.01,3.85,53171,0.7,10.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152864,0.0,0.0
0.3,28.48,19.62,14.61,6.2,4.92,2.4,2.75,4.51,26720,2.33,13.88
0.65,26.25,12.09,13.22,4.62,4.59,3.25,5.06,12.98,242666,6.17,11.11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193040,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154781,0.0,0.0
3.52,15.16,14.83,17.58,5.75,4.59,8.12,12.27,2.11,88190,5.52,10.56
2.66,10.37,18.64,11.77,4.64,8.96,16.08,14.0,1.67,96236,1.3,9.9
5.27,15.46,11.93,18.23,1.82,8.02,8.28,9.2,4.28,139238,5.86,11.65
3.49,16.78,10.34,17.86,2.12,4.78,9.92,14.88,3.95,238886,0.89,14.99
6.98,12.55,24.91,5.28,4.28,2.26,18.22,5.54,0.55,96173,0.7,18.73
5.0,18.31,8.85,23.83,2.41,4.85,11.21,16.53,0.0,157175,0.53,8.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85454,0.0,0.0
1.17,8.71,14.03,6.89,5.52,8.91,2.49,4.84,28.24,202571,12.64,6.56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226484,0.0,0.0
0.0,1.7,0.0,41.41,0.0,0.0,3.22,16.25,0.0,49481,0.0,37.43
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,80054,0.0,0.0
0.0,0.14,0.0,0.18,0.0,0.0,0.0,0.0,99.32,103166,0.0,0.36
3.08,13.67,11.1,23.21,2.63,5.7,7.46,14.4,3.42,97811,3.08,12.24
2.03,6.55,6.57,44.05,0.0,0.0,0.8,19.01,0.0,142829,0.0,20.99
2.38,15.6,11.39,23.62,5.36,4.58,6.11,12.74,1.82,238085,1.97,14.42
2.45,15.89,11.46,22.59,5.17,4.7,6.61,12.63,2.16,229301,2.15,14.21
4.74,15.67,14.32,9.82,5.36,4.5,10.63,12.8,6.04,252971,4.59,11.53
5.46,27.73,12.67,8.63,12.5,9.09,4.84,9.41,0.19,220328,2.62,6.85
0.64,9.38,21.38,23.57,1.26,1.17,7.16,16.07,3.88,177092,0.0,15.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163484,0.0,0.0
3.0,18.25,17.91,15.51,4.26,6.41,2.03,13.08,8.42,216908,0.0,11.15
2.66,17.56,10.29,19.11,4.34,4.46,7.22,15.06,2.82,159155,4.14,12.33
0.44,9.25,19.08,25.54,5.67,2.82,11.98,14.81,0.58,112076,2.14,7.7
0.0,18.93,10.11,11.99,8.61,2.08,10.14,6.62,0.56,30005,0.55,30.42
1.33,11.29,11.36,21.25,3.28,0.37,1.34,11.81,3.21,140516,5.28,29.5
1.94,28.37,11.53,9.88,5.4,2.1,1.52,10.47,5.47,225557,0.0,23.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129482,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194948,0.0,0.0
2.51,13.93,9.26,8.41,9.24,18.35,6.29,5.14,12.49,67850,5.78,8.6
4.95,22.73,20.55,9.57,9.72,0.0,0.0,1.51,5.63,69425,0.0,25.34
8.6,18.87,8.37,8.94,5.83,7.23,16.24,6.59,3.03,110006,8.1,8.19
3.01,19.74,15.13,22.97,6.35,6.3,1.04,3.93,2.1,214046,4.4,15.03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73709,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240929,0.0,0.0
2.33,17.49,10.67,18.24,5.11,4.94,6.57,13.89,4.59,128384,2.13,14.03
3.01,16.91,11.48,18.75,4.17,5.52,7.52,11.14,6.64,188792,3.0,11.86
3.37,23.65,10.3,10.1,1.65,11.84,11.5,18.36,0.15,34433,4.28,4.81
4.32,29.11,8.36,17.1,0.0,7.3,0.0,3.9,9.12,176543,0.0,20.79
2.7,8.05,0.0,53.28,0.0,0.0,0.0,19.78,0.0,94436,0.0,16.2
0.0,0.0,0.0,0.68,0.0,0.0,98.05,0.0,0.0,214181,0.0,1.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88109,0.0,0.0
5.55,22.66,12.03,13.63,3.3,8.83,7.83,14.02,0.74,63305,1.97,9.44
0.51,1.46,18.31,8.37,4.16,0.0,42.01,2.74,0.0,210005,0.0,22.43
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,91268,0.0,0.0
5.88,17.77,15.61,13.51,12.91,8.25,10.78,5.08,2.79,82412,0.32,7.1
2.12,24.22,13.49,9.04,7.38,7.72,15.17,11.95,0.0,61289,0.0,8.91
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91916,0.0,0.0
2.42,25.85,4.17,25.46,9.5,3.97,10.84,0.62,6.22,26999,0.0,10.94
3.66,15.85,10.04,21.83,2.55,5.3,7.82,15.41,2.43,214082,3.33,11.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204659,0.0,0.0
3.18,16.54,10.08,16.1,4.94,5.55,6.18,11.35,11.31,132758,2.5,12.28
0.92,14.29,16.66,29.05,6.15,0.76,0.0,15.59,0.0,249938,0.0,16.58
3.46,16.15,12.19,18.11,3.28,5.03,6.34,13.62,5.76,123299,4.11,11.96
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81431,0.0,0.0
2.31,23.87,16.34,15.92,8.19,3.31,12.41,5.26,0.0,38213,0.0,12.39
2.96,20.44,12.84,11.97,6.56,5.29,12.58,12.82,2.67,161549,3.57,8.29
2.88,5.33,3.81,0.12,32.22,48.55,0.97,0.06,0.75,113489,4.35,0.95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90863,0.0,0.0
15.66,8.95,0.0,0.0,0.0,0.0,75.39,0.0,0.0,58931,0.0,0.0
4.37,16.1,10.37,18.38,5.02,5.78,7.42,14.28,3.13,106514,3.76,11.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67490,0.0,0.0
2.81,20.14,10.92,16.66,5.33,5.52,11.89,12.37,3.09,174554,2.47,8.8
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177659,0.0,0.0
0.26,15.1,26.63,24.07,8.81,3.35,1.55,6.11,2.75,185309,0.0,11.37
0.0,69.34,0.0,0.0,0.0,0.0,0.0,4.32,0.0,177956,26.34,0.0
0.0,17.51,20.05,14.4,4.4,3.29,2.87,8.81,8.35,135935,3.21,17.11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198359,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87560,0.0,0.0
4.63,50.97,3.14,9.12,5.03,4.13,9.41,2.04,7.01,196325,0.0,4.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174266,0.0,0.0
0.3,9.62,36.25,4.7,9.51,1.33,3.92,14.89,0.58,112814,0.94,17.96
1.99,14.62,10.46,1.04,9.77,0.0,5.66,0.0,29.67,84329,16.18,10.6
1.15,7.68,27.19,25.48,11.02,5.24,2.35,6.54,0.13,214217,0.26,12.97
1.91,20.13,8.06,9.29,7.68,9.21,11.01,11.92,2.96,185408,5.23,12.61
4.03,13.22,9.32,11.72,7.14,8.99,10.41,12.56,7.73,118151,6.16,8.72
0.7,7.45,26.9,23.96,3.07,1.41,2.63,18.81,2.44,126503,0.0,12.63
1.2,24.43,15.18,3.69,4.35,10.51,3.03,5.44,10.0,185597,1.5,20.68
3.35,18.93,10.22,17.29,7.72,5.71,9.33,11.61,3.14,96965,1.24,11.47
0.0,3.79,2.85,32.09,2.08,0.0,7.55,29.16,0.0,69596,0.0,22.49
16.12,20.15,8.57,7.58,4.74,11.79,5.09,9.45,7.23,232667,5.05,4.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243152,0.0,0.0
12.02,0.0,45.76,0.0,5.36,9.2,0.0,0.29,1.94,83996,25.43,0.0
0.0,7.49,7.97,15.99,0.0,0.0,40.34,15.09,0.0,163781,0.0,13.13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175409,0.0,0.0
0.0,5.82,21.35,23.56,2.79,2.32,8.58,10.38,0.0,177641,0.0,25.21
0.0,8.55,13.9,23.18,3.85,2.05,2.51,22.37,4.95,35882,1.01,17.63
10.14,0.0,0.71,0.0,2.86,0.0,0.0,0.0,85.21,205847,0.0,1.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,249119,0.0,0.0
3.34,17.26,11.93,18.2,4.87,5.72,7.43,11.72,4.42,223964,3.11,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224918,0.0,0.0
3.26,15.12,10.86,22.39,2.78,5.1,7.05,14.14,3.92,247445,3.24,12.13
1.94,19.25,14.96,17.47,5.01,2.62,11.08,16.28,0.16,160901,1.71,9.52
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,182168,0.0,0.0
5.49,12.61,11.44,13.16,3.31,10.16,11.33,17.66,2.47,209159,6.28,6.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85859,0.0,0.0
1.92,20.33,10.96,23.22,5.25,8.0,4.49,14.48,0.0,91007,1.28,10.07
0.0,22.02,30.42,9.05,7.43,2.97,3.19,1.34,11.52,135773,2.04,10.02
0.0,0.0,46.89,17.16,8.52,0.0,0.0,8.83,0.0,187478,7.93,10.67
4.05,19.41,13.07,7.54,7.66,5.98,11.6,11.53,3.77,217430,3.71,11.68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179720,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225845,0.0,0.0
0.0,0.0,0.92,2.16,0.0,0.0,0.0,0.0,96.92,201149,0.0,0.0
1.6,11.9,14.12,23.04,9.1,0.41,15.23,10.47,0.0,166634,0.0,14.14
2.37,21.62,10.19,19.1,4.35,6.83,6.5,12.14,2.48,90944,2.07,12.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.36,46898,0.0,2.64
3.27,22.11,14.64,12.03,3.72,6.09,9.37,16.65,2.23,165527,4.2,5.68
0.6,8.44,0.0,39.77,0.0,0.0,0.0,36.57,1.34,218960,0.0,13.28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189314,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,146375,0.0,0.0
5.01,18.99,11.68,23.68,2.05,7.64,6.47,12.66,0.05,126152,0.07,11.69
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58274,0.0,0.0
2.57,18.15,10.78,16.77,4.96,6.48,7.88,13.1,3.95,132110,3.0,12.36
1.99,16.83,13.66,22.09,1.68,4.29,6.66,14.54,4.08,151721,2.75,11.42
5.36,23.71,6.52,24.16,7.14,6.92,5.06,2.86,2.31,48419,3.21,12.77
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212102,0.0,0.0
3.51,11.69,6.63,22.09,3.05,7.29,0.0,25.71,0.0,224999,9.29,10.74
0.96,9.01,3.77,78.08,0.0,0.0,0.0,0.0,0.0,62396,0.0,8.18
3.26,15.12,10.86,22.39,2.78,5.1,7.05,14.14,3.92,247463,3.24,12.13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73727,0.0,0.0
1.54,15.8,16.87,16.48,7.18,3.88,3.59,10.15,9.0,198836,2.13,13.38
0.0,12.16,12.42,19.19,3.46,2.91,5.0,10.19,11.55,47501,8.14,14.97
3.66,10.7,5.05,18.02,5.06,12.95,12.02,16.0,2.29,206738,5.66,8.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68129,0.0,0.0
5.54,17.67,15.15,27.37,0.0,6.21,0.0,20.49,0.0,208970,0.0,7.56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199700,0.0,0.0
0.0,9.77,25.21,4.74,0.0,0.0,2.44,0.0,14.7,76391,30.64,12.49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142100,0.0,0.0
0.0,12.39,29.3,16.28,8.86,0.0,0.0,13.13,6.45,90377,6.67,6.92
0.0,0.0,4.35,2.79,44.75,42.62,3.22,0.0,1.73,99530,0.54,0.0
3.63,16.99,10.63,17.27,4.5,5.4,8.3,12.57,5.49,117620,3.59,11.63
2.6,28.94,11.22,6.81,4.01,11.43,3.3,5.39,13.38,253205,3.26,9.67
0.43,16.62,15.0,21.37,5.81,4.01,3.27,10.55,5.61,63296,3.45,13.88
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,153746,0.0,0.0
3.57,15.41,10.23,22.94,2.45,5.42,7.77,14.5,2.49,49634,3.33,11.89
1.77,29.88,16.52,7.18,7.15,9.42,3.55,3.28,0.43,47798,0.05,20.78
5.22,21.56,13.28,15.52,1.16,12.34,9.43,16.45,0.49,81260,0.83,3.71
0.0,7.95,15.93,25.64,4.94,2.04,7.37,23.31,0.0,246158,0.0,12.83
5.76,12.76,5.32,23.98,0.62,14.28,1.32,19.09,3.75,124199,3.75,9.37
4.02,18.4,9.92,12.81,6.66,15.56,5.95,13.81,0.0,238949,5.1,7.78
0.79,0.0,0.0,0.51,0.0,0.0,0.0,0.0,98.7,61073,0.0,0.0
1.71,23.91,1.92,35.41,3.22,5.24,6.28,2.6,0.41,230084,0.0,19.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199682,0.0,0.0
0.05,11.76,9.82,37.73,1.92,0.62,5.89,13.53,1.89,205352,0.05,16.75
1.66,25.78,13.29,10.34,4.9,5.05,4.66,5.81,12.68,160127,6.71,9.12
1.52,15.96,12.02,15.07,5.39,3.86,4.19,15.14,8.55,98279,2.22,16.08
0.71,12.11,10.77,13.72,3.65,3.34,5.71,7.28,27.65,69353,3.93,11.12
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,216359,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202697,0.0,0.0
0.0,16.64,13.84,23.56,3.96,6.53,4.43,13.21,1.61,135800,0.0,16.22
4.9,14.65,4.4,5.37,8.71,14.49,9.43,11.75,1.59,80261,18.66,6.06
0.0,26.5,12.02,12.79,6.73,0.0,15.46,13.11,1.96,124325,0.0,11.43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130337,100.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52775,0.0,0.0
3.93,15.13,10.47,16.3,4.74,4.96,8.55,10.79,9.39,51758,4.06,11.69
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230318,0.0,0.0
0.0,13.89,3.99,31.94,4.45,0.0,20.98,4.08,0.0,65879,0.0,20.67
8.45,29.16,7.92,10.72,7.04,10.93,4.81,9.53,3.74,156581,3.46,4.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94832,0.0,0.0
3.96,17.6,15.57,6.33,6.25,5.37,11.03,12.71,1.95,97928,5.97,13.27
3.07,17.77,10.38,18.71,4.73,4.97,7.93,14.17,3.18,159092,3.41,11.69
1.26,3.78,12.64,61.76,0.51,0.96,0.04,16.81,0.0,175283,0.0,2.23
0.0,1.52,2.64,46.01,1.57,1.35,2.54,33.39,0.0,34361,0.0,10.98
10.43,28.91,23.51,6.44,1.06,6.79,7.1,4.9,0.0,95903,1.07,9.79
2.45,15.89,11.47,22.58,5.16,4.69,6.61,12.64,2.16,238625,2.15,14.19
4.93,18.5,1.97,27.57,0.0,0.0,28.06,3.94,0.0,117899,0.0,15.03
0.75,35.95,12.62,11.69,7.18,5.92,3.04,3.82,7.64,62648,0.68,10.72
0.26,6.85,24.24,18.28,3.64,2.6,5.71,20.98,2.98,224027,0.0,14.46
2.95,16.82,11.12,16.73,4.24,4.48,7.95,12.22,7.89,159776,2.35,13.26
2.07,18.15,7.37,14.78,2.23,7.57,14.24,18.48,1.68,252053,7.01,6.41
4.3,15.91,10.01,18.87,4.95,6.04,7.28,14.54,2.86,41291,3.62,11.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251333,0.0,0.0
3.49,23.7,8.47,17.73,6.05,4.54,10.37,10.37,1.2,159407,1.64,12.45
0.43,12.49,7.18,35.21,0.5,0.61,7.06,16.34,0.64,69983,0.0,19.54
7.28,12.23,6.56,11.12,2.84,9.95,14.74,13.34,7.6,54431,8.78,5.57
4.83,24.18,10.55,10.33,5.38,8.54,8.08,13.49,1.66,196307,7.38,5.57
1.46,30.25,15.93,11.59,9.78,6.05,0.0,2.86,8.37,74411,0.0,13.7
0.86,25.53,10.94,17.34,6.24,4.33,10.61,13.89,0.7,77903,0.6,8.97
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63467,0.0,0.0
4.73,15.39,14.24,9.82,5.2,4.43,10.54,12.82,6.79,249308,4.57,11.48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245960,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113849,0.0,0.0
3.05,15.31,9.11,26.75,2.99,4.39,7.45,13.33,1.95,86390,3.19,12.48
0.0,4.11,13.75,15.58,2.97,8.5,13.12,8.52,12.86,223271,2.8,17.78
2.01,13.15,8.12,28.74,1.91,4.33,6.17,17.54,3.49,27044,1.19,13.36
0.0,15.51,18.58,18.16,5.23,0.0,9.34,15.42,0.0,152495,0.0,17.76
2.25,15.63,12.11,17.6,4.91,3.84,8.65,11.17,9.36,153773,3.42,11.07
5.02,13.09,8.48,15.75,4.69,9.63,10.09,15.25,4.12,203417,5.3,8.57
8.58,21.45,13.57,4.51,4.61,9.91,6.67,8.13,1.21,64727,9.21,12.17
9.58,22.58,9.2,10.2,2.88,11.88,7.41,18.19,1.14,239228,1.14,5.79
1.64,7.25,16.51,27.11,3.33,1.47,6.93,19.51,0.57,195119,0.15,15.53
3.03,21.93,10.26,20.03,4.33,6.65,6.66,12.01,2.64,80027,1.98,10.49
0.0,12.37,17.93,29.79,2.08,0.84,6.72,19.45,0.0,85310,0.0,10.82
2.44,6.49,13.29,32.39,3.28,1.54,9.85,25.42,0.0,227969,0.0,5.31
3.3,14.95,10.93,20.35,3.61,5.88,8.05,13.41,3.72,180719,3.18,12.61
0.3,38.37,13.75,22.75,2.87,6.47,3.52,0.36,0.0,176228,0.0,11.62
3.05,16.21,8.56,26.74,0.91,5.86,7.43,14.4,1.72,131300,3.29,11.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245546,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187343,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118403,0.0,0.0
5.02,0.0,9.24,1.08,7.48,17.03,0.93,0.0,39.52,26108,19.56,0.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191600,0.0,0.0
6.21,13.15,8.81,11.25,4.4,9.64,11.41,15.6,5.42,121121,7.09,7.02
2.37,26.53,7.78,20.09,4.73,4.57,7.87,9.1,0.19,149408,3.43,13.33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156959,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150587,0.0,0.0
3.72,16.74,12.15,27.91,2.92,1.34,8.11,13.18,1.77,51506,0.0,12.16
2.89,17.39,12.36,17.32,5.03,4.92,7.12,11.63,5.1,168020,3.67,12.58
8.01,8.62,22.43,10.06,2.84,0.0,29.88,4.04,0.0,223379,2.51,11.62
1.33,11.29,11.36,21.25,3.28,0.37,1.34,11.81,3.21,140552,5.28,29.5
5.38,19.86,10.23,14.72,2.9,7.07,2.87,9.54,8.04,125657,6.96,12.44
0.0,3.41,1.31,92.99,0.0,0.0,0.0,0.0,0.0,219401,0.0,2.29
0.0,1.52,2.64,46.01,1.57,1.35,2.54,33.39,0.0,39275,0.0,10.98
4.74,15.67,14.32,9.82,5.37,4.5,10.63,12.8,6.04,253007,4.59,11.53
3.64,15.3,12.48,17.82,3.4,4.73,6.43,13.28,6.92,123767,4.69,11.33
3.63,13.35,8.93,19.87,4.69,8.78,8.47,15.64,2.21,204137,3.34,11.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,249506,0.0,0.0
0.0,22.19,11.47,16.91,1.92,0.89,14.56,15.11,1.17,98675,0.0,15.78
0.0,19.12,1.28,29.35,1.2,4.69,13.18,7.27,1.35,54917,0.0,22.56
0.67,16.5,15.67,16.19,5.48,4.66,3.54,8.66,9.62,240470,4.73,14.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42875,0.0,0.0
4.04,20.74,10.82,13.41,7.04,5.98,11.51,10.11,1.86,33461,2.06,12.42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205010,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242684,0.0,0.0
6.61,23.17,12.49,9.42,8.55,10.1,5.75,6.73,3.12,109907,2.13,11.91
2.43,18.83,10.32,16.26,4.46,5.27,6.87,11.14,8.67,136304,2.86,12.89
3.5,15.38,10.31,20.49,5.43,6.44,7.65,13.74,1.98,181142,2.56,12.53
2.81,4.5,12.84,3.98,0.46,11.06,2.62,4.77,23.34,106145,30.63,3.0
3.32,20.3,11.84,8.07,9.13,5.94,11.41,10.75,2.31,177893,3.59,13.34
0.0,16.92,16.57,17.47,4.97,3.66,2.84,12.59,7.35,69407,3.76,13.87
0.01,25.73,15.14,12.02,3.23,5.27,4.25,6.67,7.64,86183,5.3,14.74
0.0,1.77,29.4,31.92,6.24,0.0,6.02,10.44,2.96,208403,0.0,11.26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181718,0.0,0.0
14.63,21.78,4.16,15.95,0.17,6.96,16.23,9.63,0.21,230660,2.98,7.3
1.6,16.0,14.7,35.8,0.0,0.0,1.26,14.38,0.0,136016,0.0,16.26
4.58,0.0,2.37,59.57,4.31,0.0,0.0,0.0,0.0,79883,25.4,3.76
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87497,0.0,0.0
7.04,14.84,4.41,19.66,1.52,0.0,2.5,23.61,4.98,57311,0.0,21.44
0.0,26.6,7.25,18.71,4.98,0.0,17.38,2.93,5.3,206243,2.22,14.63
0.0,18.63,15.1,6.73,9.39,0.0,0.0,0.0,10.43,191384,0.0,39.72
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114551,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198278,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180701,0.0,0.0
1.57,23.77,9.57,14.94,4.75,1.37,6.84,4.97,3.85,169766,0.0,28.38
2.88,5.33,3.81,0.12,32.22,48.55,0.97,0.06,0.75,113453,4.35,0.95
3.09,15.14,9.83,17.65,3.59,4.01,11.22,12.0,6.84,105803,3.75,12.89
2.59,22.95,10.34,19.86,5.08,6.6,6.59,10.49,2.9,79649,1.89,10.71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219374,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215684,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69965,0.0,0.0
0.0,1.38,2.8,45.63,1.74,1.35,2.76,33.08,0.0,34325,0.0,11.25
0.96,16.75,8.55,23.06,8.35,6.98,7.56,9.73,1.25,209852,3.06,13.74
4.53,21.92,1.92,3.16,0.0,0.0,0.0,68.47,0.0,64880,0.0,0.0
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,198080,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141488,0.0,0.0
0.57,12.64,17.65,18.47,5.02,3.26,5.81,16.65,3.49,33794,2.18,14.26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249551,0.0,0.0
7.85,17.53,11.06,21.14,5.72,6.63,6.06,15.14,0.0,144917,0.68,8.18
2.76,17.19,6.21,28.65,1.75,6.51,18.93,9.77,0.0,70028,0.0,8.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,190169,0.0,0.0
3.21,15.81,13.18,19.74,2.86,4.57,5.81,14.85,3.15,116720,5.09,11.73
0.35,3.51,6.5,12.92,6.68,12.0,4.17,26.99,0.0,171944,5.78,21.1
0.0,0.0,10.14,0.0,20.32,69.54,0.0,0.0,0.0,155861,0.0,0.0
6.48,6.06,10.02,12.89,3.27,24.87,17.61,13.69,1.67,50111,0.0,3.44
4.9,10.83,8.06,30.39,3.0,6.97,4.0,19.83,0.0,88802,3.91,8.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87110,0.0,0.0
3.5,14.33,12.24,22.4,2.5,5.41,7.59,14.79,2.44,246851,3.26,11.54
2.53,9.98,12.66,8.65,1.78,8.49,14.29,16.78,7.54,111095,4.53,12.77
2.55,15.93,11.23,20.31,4.15,6.85,7.6,12.43,2.96,197576,2.93,13.04
2.34,18.08,14.66,19.17,5.91,4.17,6.09,11.73,2.17,168632,2.74,12.95
10.77,2.54,15.52,5.56,18.62,3.7,11.94,6.32,11.5,220175,1.72,11.82
2.45,16.36,13.6,17.81,5.08,3.28,8.45,12.75,7.4,148940,2.81,10.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221183,0.0,0.0
11.07,0.0,2.51,0.0,4.39,0.0,0.0,0.0,33.77,86993,41.47,6.79
2.21,21.88,12.01,22.38,1.17,5.72,9.8,10.63,0.96,216593,3.92,9.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40121,0.0,0.0
10.18,26.71,10.86,15.52,10.42,11.51,0.59,9.11,0.0,250073,2.66,2.45
4.4,23.2,6.04,25.33,8.3,7.33,7.24,2.72,2.55,141902,2.62,10.29
