category,parent_company,fund_id,fund_name
Intermediate-Term Bond,Horizon Investments,40252bc8-8cf3-4890-a626-1fe4332b6fa1,Horizon Active Income Fund Investor Class
Multialternative,Dreyfus,46263f80-05f9-4cf6-89ae-02e0b75021c1,Dreyfus Global Real Return Fund Class A
Foreign Large Value,T. Rowe Price,fee6be1a-5e23-4593-8858-9b359ca16bbe,T. Rowe Price International Value Equity Fund Class I
Large Blend,BlackRock,96424a80-8dcf-4985-954e-bb4719cbf184,iShares S&P 500 Index Fund Service Shares
Diversified Emerging Mkts,Capital Group,899d1032-5253-4a14-baa9-c7a1e0fef991,Capital Group Emerging Markets Total Opportunities Fund Class F-3
Trading - Leveraged Equity,ProFunds,fd7f40b2-2e94-4081-ac95-0832bab327ff,ProFunds Banks UltraSector Fund Service Class
Multialternative,UBS Asset Management,c3794868-557f-46f6-b725-03b9925f0c05,PACE Alternative Strategies Investments Class Y
Large Value,Davenport,d9a493da-4b52-4edc-bb88-e5266742e9cf,Davenport Value & Income Fund
Intermediate-Term Bond,Pioneer Investments,4d8c0f9b-5ba6-486d-ba0b-8ac67500ad6f,Pioneer Bond Fund Class K
Large Blend,Putnam,d457be54-75bc-46cb-b440-4b512609acab,Putnam Multi-Cap Core Fund Class Y
World Large Stock,Goldman Sachs,ec30bbce-36e1-4e2b-83ab-b046b135ea9e,Goldman Sachs Dynamic Global Equity Fund Investor Class
Intermediate-Term Bond,Columbia,80ecb188-3cca-43f1-9736-30d44b8a00f6,Columbia Bond Fund Advisor Class
Target-Date 2055,Invesco,620703fc-d997-4008-9dcc-d32f43f27c92,Invesco Peak Retirement 2055 Fund Class C
Pacific/Asia ex-Japan Stk,Matthews Asia Funds,f872ad63-bf5c-46c5-84f1-76b50ed634cc,Matthews Asia Innovators Fund Investor Class Shares
Tactical Allocation,PGIM Funds (Prudential),2c074330-3563-406f-80f3-2633e64446e3,PGIM Income Builder Fund-Class R6
Real Estate,Altegris,d67a2f25-3f5e-4d5e-979b-8a032301c821,Altegris/AACA Opportunistic Real Estate Fund I
Target-Date 2045,MassMutual,06ba6acd-c043-4ae8-a347-6d6699580701,MassMutual RetireSMART by JPMorgan 2045 Fund Class R5
Small Value,Allianz Funds,17788718-fffa-4fff-930b-4aa8ac1e1ec2,AllianzGI NFJ Small-Cap Value Fund Class C
Large Growth,Baron Capital Group,7b6db9e6-f798-45c5-a81b-6d3e60ee8927,Baron Durable Advantage Fund R6 Shares
Large Growth,Alger,365e3c56-23ee-4400-9273-e1c938655a13,Alger Focus Equity Fund Class I
Target-Date 2030,Voya,138d0017-d367-4e48-b637-f55c2f06c91f,Voya Index Solution 2030 Portfolio Class I
World Allocation,Thornburg,e125b575-215a-4692-bbdb-0ac71e63602f,Thornburg Investment Income Builder Fund Class I
Intermediate-Term Bond,Pax World,bbd7401c-ebb9-4bc8-bd0c-45f650135356,Pax Core Bond Fund Individual Investor Class
High Yield Bond,Principal Funds,5f108757-3899-48bf-84f7-36328887adca,Principal High Yield Fund Class C
Target-Date 2035,Voya,90fba922-2422-4ea3-a950-e59d5644062c,Voya Solution 2035 Portfolio Class I
Small Blend,Fidelity Investments,8df44149-4c45-4483-ad79-f6d69f7a3361,Fidelity Advisor Stock Selector Small Cap Fund Class Z
Health,PGIM Funds (Prudential),656badad-119c-48b4-8601-f98aa0ac1ae3,PGIM Jennison Health Sciences Fund- Class Z
Allocation - 70% to 85% Equity,Rational Funds,4f093147-f27a-4d68-8f0f-11d9232b7b08,Rational NuWave Enhanced Market Opportunity Fund Class A Shares
Long-Short Equity,Neuberger Berman,f77ef04a-6124-452b-bc54-35f048aa1a9b,Neuberger Berman Long Short Fund Class C
Short-Term Bond,Columbia,8de74f09-5ca2-4521-987c-2d9b129c24be,Columbia Short Term Bond Fund Institutional 3 Class
World Allocation,Canterbury Investment Management,ea39ca56-37ab-49e2-b627-305b4a002396,Canterbury Portfolio Thermostat Fund Class I Shares
Allocation - 70% to 85% Equity,BMO Funds,f5b337a6-2e4a-4577-aca8-1faecdd1bac6,BMO Growth Allocation Fund Class I
Equity Energy,Fidelity Investments,facf9e9a-f332-4966-ba3a-5d5d91eadec2,Fidelity Select Natural Gas Portfolio
Large Growth,Guggenheim Investments,9b03c8bd-4154-47bb-ab61-db693b3a7929,Guggenheim RBP Large-Cap Defensive Fund Class C
Foreign Large Blend,Litman Gregory Masters Funds,527c2861-db1a-47ed-b869-8202a65096b2,Litman Gregory Masters International Fund Institutional Class
Muni National Interm,Virtus,3933540f-c4f0-4110-9c3e-bd2cad5bfa3f,Virtus Seix Investment Grade Tax-Exempt Bond Fund Class I
Intermediate-Term Bond,Lord Abbett,00926c92-46c8-4f4a-8cfa-9532a7cc30c1,Lord Abbett Total Return Fund Class R4
Market Neutral,Invesco,8c01f7c9-ff4d-43ed-bb8c-74665e9b5e89,Invesco All Cap Market Neutral Fund Class Y
Diversified Emerging Mkts,MFS,13245ba6-c4f6-4831-801e-165f0f091479,MFS Emerging Markets Equity Fund Class R1
Large Value,BMO Funds,25b9be66-63eb-468f-b58a-ccdfc343ba91,BMO Large-Cap Value Fund Class R6
Large Blend,OppenheimerFunds,5f056e7e-fbbb-49df-a9da-63d73a3fdad8,Oppenheimer Rising Dividends Fund Class R
Large Blend,Hartford Mutual Funds,d394001b-3920-4d7c-aca3-2ca9719d910a,Hartford Core Equity Fund Class F
Options-based,Russell,068ad895-5550-4ce5-a60d-45c6b85aa898,Russell Investments Strategic Call Overwriting Fund Class S
Diversified Emerging Mkts,Russell,eedf5d47-14aa-4c6d-91a2-dbad278ed231,Russell Investments Emerging Markets Fund Class S
Nontraditional Bond,Legg Mason,7a65ad9e-40f1-4ed0-86c3-11549989f842,Western Asset Total Return Unconstrained Fund Class A2
Allocation - 50% to 70% Equity,American Funds,e640ddf4-18e3-4fa1-8219-d1aaaa25909e,American Funds Retirement Income Portfolio - Enhanced Class R-4
Large Growth,Hartford Mutual Funds,d2c05bbf-d407-4208-b572-bedc8ec31601,The Hartford Growth Opportunities Fund Class R5
Intermediate-Term Bond,American Funds,cb7b2ef5-bcc2-450a-a5ef-4ad9a5bb6168,American Funds The Bond Fund of America Class 529-F
Mid-Cap Blend,T. Rowe Price,4839a6cd-a23a-46a1-90ec-62c19a731e8f,T. Rowe Price Extended Equity Market Index Fund
Muni New Jersey,BlackRock,3bbb6986-0f90-4284-bb64-c3fc665d7e79,BlackRock New Jersey Municipal Bond Fund Investor C1 Shares
Muni Single State Long,Nuveen,78a66ab4-f410-4137-b266-b802332cb191,Nuveen Virginia Municipal Bond Fund Class C2
Mid-Cap Growth,PGIM Funds (Prudential),bae62ba6-58ec-4641-888f-ef2cd27ea946,PGIM Jennison Mid-Cap Growth Fund- Class R
Allocation - 50% to 70% Equity,Wells Fargo Funds,c3f81477-98eb-4b0b-95e5-4207c95b392e,Wells Fargo Growth Balanced Fund - Class C
Foreign Large Growth,Goldman Sachs,e8f9f3f2-1afa-44ae-88fd-208182bdd594,Goldman Sachs GQG Partners International Opportunities Fund Institutional Shares
Multisector Bond,Legg Mason,444629bb-f807-4ea3-aae0-298a104f6fea,Western Asset Income Fund Class A
Small Value,Towle,1e267837-4d28-4eca-a5f2-6d38f269d525,Towle Deep Value Fund
Allocation - 50% to 70% Equity,Ivy Funds,e9fde61f-6282-4e8b-a4b9-99ff8e08344d,Ivy Balanced Fund Class N
Preferred Stock,Principal Funds,88be98e8-4c42-4908-ba70-9c4d4810ca51,Principal Preferred Securities Fund R-4 Class
Muni New York Long,T. Rowe Price,46bc2efd-1a0c-42a1-a556-414f0ffd9b95,T. Rowe Price New York Tax Free Bond Fund I Class
Foreign Large Blend,T. Rowe Price,01176b49-d664-45b3-85d5-d956c791d682,T. Rowe Price Overseas Stock Fund
Diversified Emerging Mkts,Touchstone,b4315a06-8301-4b71-84b9-d2106b8e7546,Touchstone Emerging Markets Small Cap Fund Class A
Financial,Hennessy,6ecef075-1831-4f7e-856d-d36d9c02cb03,Hennessy Large Cap Financial Fund Institutional Class
Real Estate,Fidelity Investments,e915a42d-815c-4c38-896b-d79c065a135d,Fidelity Advisor Real Estate Fund Class M
Natural Resources,Franklin Templeton Investments,5ec4c095-cae2-4d2e-8522-be41221be4db,Franklin Natural Resources Fund Class R6
Diversified Emerging Mkts,Great-West Funds,e9e5976c-4bd6-4263-bd42-9f7e99d2625d,Great-West Emerging Markets Equity Fund Class L
Real Estate,PGIM Funds (Prudential),0d2eadeb-80dd-4108-9ced-36ffdfcf87d4,PGIM US Real Estate Fund- Class A
Large Blend,Parnassus,552074fa-1112-4953-a7ca-0239af77031f,Parnassus Fund
Foreign Large Growth,American Funds,40805dca-f673-4fcc-88e4-7b056cb17caf,American Funds EuroPacific Growth Fund Class R-4
Mid-Cap Value,American Beacon,aa3624c2-b3d8-490a-a923-7fb871feaf41,American Beacon Mid-Cap Value Fund R6 Class
World Allocation,American Funds,24b94850-2253-43db-a038-5a2351178e89,American Funds Capital Income Builder Class 529-A
World Large Stock,First Investors,ad9db84d-4976-4d09-893c-4f41c2d085d3,First Investors Global Fund Class A
Mid-Cap Value,Delaware Funds by Macquarie,99e1c806-16f7-4a26-9b11-b71a9e28d997,Delaware Mid Cap Value Fund Class R
Multialternative,Saratoga,c6fe9e4f-b835-4244-a951-18c4252a14aa,James Alpha Event Driven Portfolio Class A Shares
Allocation - 70% to 85% Equity,Fidelity Investments,3f02e0c4-bca9-465d-b7df-ab8feab42d5b,Fidelity Advisor Asset Manager 85% Fund Class A
Muni California Intermediate,Franklin Templeton Investments,f2a99620-7407-45f8-b6ea-c552d1d1811a,Franklin California Intermediate-Term Tax-Free Income Fund Class A1
Target-Date 2015,Nationwide,c52510bb-5f7d-4b5d-8687-2f25ce0c74a4,Nationwide Destination 2015 Fund Class R
Foreign Large Blend,Dreyfus,6cf0add7-05d1-4ca6-b974-b1f6554257d6,Dreyfus/Newton International Equity Fund Class Y
World Bond,Janus Henderson,09e45135-5b81-4ea2-93d8-355e641fa511,Janus Henderson Strategic Income Fund Class A
Target-Date 2040,Invesco,84ddefde-7f69-4638-8a60-9771561bc4b5,Invesco Peak Retirement 2040 Fund Class C
Energy Limited Partnership,OppenheimerFunds,e5ea3744-3fcf-4031-9678-266b2732209f,Oppenheimer SteelPath MLP Alpha Fund Class C Shares
Intermediate-Term Bond,MainStay,fe896e55-fc79-4924-acad-8c396387149f,MainStay Indexed Bond Fund Class A
Large Blend,John Hancock,b6381a93-b9cb-47ab-ad8f-b2e2be7e81c4,John Hancock Fundamental Large Cap Core Fund Class R5
Mid-Cap Growth,Emerald,dda6214b-8f4a-47c5-86cc-595f8a890f96,Emerald Insights Fund Class A
Small Blend,Legg Mason,21a5f646-86e9-4449-b4f4-4305c307fd57,QS U.S. Small Capitalization Equity Fund Class A
Large Blend,MFS,de585db2-86b9-4bba-bfba-6c3d2cd8d37f,MFS Research Fund Class R1
Large Blend,TIAA Investments,a1f62525-3047-4625-becc-995fcdca29b0,TIAA-CREF Social Choice Low Carbon Equity Fund Advisor Class
Emerging Markets Bond,Hartford Mutual Funds,eddf1e18-7cf8-435b-9d64-99ee0d6cc92b,Hartford Schroders Emerging Markets Multi-Sector Bond Fund Class SDR
Small Growth,Invesco,ca001c62-853e-4be5-8840-ccb841c3af40,Invesco Small Cap Discovery Fund Class A
Muni California Long,T. Rowe Price,f6586ef4-54ca-4ec4-961d-215d78132994,T. Rowe Price California Tax-Free Bond Fund
Multialternative,Janus Henderson,6c1c9373-55de-4c57-996a-d35684ea837a,Janus Henderson Diversified Alternatives Fund Class C
Large Growth,OppenheimerFunds,23ee57fd-65f6-4628-a3e5-5366e058653a,Oppenheimer Capital Appreciation Fund Class Y
Multialternative,Principal Funds,b7b99bd9-e36f-46bb-b9d1-f8ad0016773b,Principal Global Multi-Strategy Fund Class C
Diversified Emerging Mkts,TIAA Investments,e8150eb5-01ad-4d4f-80e2-9ee277fa4e3e,TIAA-CREF Emerging Markets Equity Index Fund Advisor Class
Short-Term Bond,Pacific LifeFunds,dc84e1f6-34c7-428f-a4db-92e54a8027ba,Multi-Manager Alternative Strategies Fund Class A
Large Blend,MainStay,d9f69237-dba5-46b6-af53-3c6dd094dbe8,MainStay MacKay Common Stock Fund Class R3
Target-Date 2020,TIAA Investments,105d7230-d8a8-460e-9fae-8a21b8af96c6,TIAA-CREF Lifecycle 2020 Fund Advisor Class
Diversified Emerging Mkts,GuideStone Funds,48d51b06-c1e9-4175-977d-aa02c5af603f,GuideStone Funds Emerging Markets Equity Fund Investor Class
Diversified Emerging Mkts,Principal Funds,31b30bfa-c554-4719-98c8-39fe6f817624,Principal International Emerging Markets Fund Institutional Class
Short-Term Bond,Invesco,1fdbeaa8-5d85-4f77-946b-d580ec54fdaa,Invesco Short Term Bond Fund Class C
Target-Date Retirement,John Hancock,d47b730e-00eb-45a3-b95b-c00ed4169f83,John Hancock Funds Multi-Index Income Preservation Portfolio Class 1
Target-Date Retirement,JPMorgan,0fe2a485-0cce-40a8-bbfd-6facafc6efd1,JPMorgan SmartRetirement Blend Income Fund Class R5
Muni Minnesota,AllianceBernstein,35d27cf5-1c0a-439c-9ded-8bbb7988c306,AB Municipal Income Fund II Minnesota Portfolio Class B
Global Real Estate,DWS,aa42c090-a840-47c5-961f-35b5925e468b,DWS RREEF Global Real Estate Securities Fund - Class C
Large Blend,American Funds,35f29f58-b934-4331-906f-22727999f09c,American Funds Fundamental Investors Class C
Small Blend,Dimensional Fund Advisors,e3b9398a-e108-4f19-9932-248b5e412cfd,DFA U.S. Micro Cap Portfolio Institutional Class
Muni Single State Long,Nuveen,dd7c1089-5db4-43f1-8891-2227a401a02f,Nuveen North Carolina Municipal Bond Fund Class C
Large Blend,Diamond Hill Funds,8ffc4e1b-67c8-4c83-93ec-b6541e20a368,Diamond Hill All Cap Select Fund Class A
World Allocation,American Funds,d16f58a0-4b59-4bfa-8fa7-426870fc5499,American Funds Capital Income Builder Class R-5
High Yield Muni,Ivy Funds,1832770d-dd60-45a7-9a75-adf132a81459,Ivy Municipal High Income Fund Class C
Large Growth,John Hancock,60e452af-afcb-4d81-a738-4a3f12128eff,John Hancock Funds Fundamental All Cap Core Fund Class R4
Intermediate Government,Paydenfunds,53a06ac1-da48-4adf-bce1-acd8bfc4f09c,Payden GNMA Fund Investor Class
High Yield Bond,Legg Mason,3108aa5f-54b7-4ca1-856c-ddf5bc55f67d,Western Asset Global High Yield Bond Fund Class IS
Target-Date 2045,MFS,5c122f30-5ba1-41b1-ad4f-2a6517ef247e,MFS Lifetime 2045 Fund Class R4
Foreign Small/Mid Growth,Fidelity Investments,bc20d50b-5a3a-4437-a80b-b2949024e780,Fidelity Advisor International Small Cap Opportunities Fund I Class
Muni National Long,Vanguard,58d40255-dab8-4e5f-972f-10b41a433ca7,Vanguard Long-Term Tax-Exempt Fund
Diversified Emerging Mkts,Dimensional Fund Advisors,efe73cff-a04f-4c2c-8476-0a1069ab542b,DFA Emerging Markets Social Core Portfolio
Small Blend,Legg Mason,f252c52a-84a5-437b-8aa4-6a9291e8e9f4,QS U.S. Small Capitalization Equity Fund Class FI
Intermediate-Term Bond,Russell,010ceaaf-67da-4f76-95a0-9734690a246b,Russell Investments Strategic Bond Fund Class S
Nontraditional Bond,Ivy Funds,3efc7d7b-cbd0-440d-820c-ca740c9d48ec,Ivy Pictet Targeted Return Bond Fund Class A
Foreign Large Growth,AllianceBernstein,5dee1085-eb9e-4bf4-80ef-91457e4f0ee5,AB Sustainable International Thematic Fund Class B
Small Blend,State Street Global Advisors,f9c0356c-3f5d-4fed-82b8-05b9841a1bca,State Street Small/Mid Cap Equity Index Fund Class K
Foreign Large Blend,Dimensional Fund Advisors,d272f5a2-ca4b-49bb-9628-7357909769ca,DFA International Core Equity Portfolio Institutional Class
Mid-Cap Growth,Emerald,90e08abc-9ac4-4504-8c5a-8cd29d923194,Emerald Insights Fund Class C
Multialternative,Goldman Sachs,dacc3d64-df70-4b06-87dc-f2cff53cdcac,Goldman Sachs Multi-Manager Alternatives Fund Investor Class
World Large Stock,Goldman Sachs,698e435a-9b7d-4164-b587-3afa805a81bf,Goldman Sachs Enhanced Dividend Global Equity Portfolio Institutional Class
Inflation-Protected Bond,Dreyfus,beed2196-50f1-4de6-b2f0-5415890fcaf1,Dreyfus Inflation Adjusted Securities Fund Class Investor
Large Blend,MFS,99bfe16f-24ca-4fcb-b4e3-45c9cb66c1ee,MFS Core Equity Fund Class B
Emerging Markets Bond,Legg Mason,cf76dfbf-f03a-47e2-8e02-a2157c4cbf6f,Western Asset Emerging Markets Debt Fund Class C
Emerging-Markets Local-Currency Bond,MFS,808508c9-f442-453c-b982-f22828e96dcf,MFS Emerging Markets Debt Local Currency Fund Class B
Long-Short Equity,361 Funds,2dbeb751-2d88-4e0b-ac90-b5e2a27ab02d,361 Global Long/Short Equity Fund Class I
Large Value,Hartford Mutual Funds,729967fc-c265-4120-a95f-25b7787692e5,Hartford Value HLS Fund Class IA
World Allocation,Hartford Mutual Funds,046c2901-de36-4acb-bc8b-ebecf1a4cdc7,Hartford Global All-Asset Fund Class F
Allocation - 15% to 30% Equity,Voya,4cdd2967-3a07-4aa9-8eda-bb0f8e4c72e0,Voya Solution Conservative Portfolio Class I
Allocation - 30% to 50% Equity,Janus Henderson,64cc8755-e5bd-44af-b5c2-5ba1a36810c1,Janus Henderson Value Plus Income Fund Class C
Foreign Large Blend,Catholic Investor,f1ee5e7d-9d81-4b9b-9548-fac351d7fc47,Catholic Investor International Equity Fund Investor Shares
Foreign Large Value,Lord Abbett,258858a5-c7f3-48de-b178-302a628cb9e9,Lord Abbett International Value Fund Class F
High Yield Bond,PGIM Funds (Prudential),220990b8-0955-423e-b982-d5b687c58ae8,PGIM High Yield Fund- Class R4
Intermediate Government,Fidelity Investments,c4eaa94f-3dca-4c9a-92cf-c9bb3b801f9d,Fidelity SAI U.S. Treasury Bond Index Fund
Muni Minnesota,Columbia,ac0b88ab-a2f9-461b-9d45-9a115859ee1d,Columbia Minnesota Tax-Exempt Fund Advisor Class
Foreign Large Value,GMO,275781ad-c185-41df-9fc8-f556d2908503,GMO International Developed Equity Allocation Series Fund Class R6
Large Growth,Ivy Funds,1ed911b8-28cb-43e4-9a70-50a20243e87d,Ivy Accumulative Fund Class B
World Large Stock,MFS,f18b3080-4562-4f6c-b5bd-c64b43b9fec3,MFS Low Volatility Global Equity Fund Class I
Multialternative,Aberdeen,b2b94a88-f46a-4eb1-bb3d-51cb90b5d70a,Aberdeen Diversified Alternatives Fund Institutional Service Class
High Yield Bond,Diamond Hill Funds,b8e70674-d1a7-4dab-836a-1a536fd69f5a,Diamond Hill Corporate Credit Fund Class I
Allocation - 30% to 50% Equity,BlackRock,9a088ab2-2d7c-448c-ac72-9f7bd1fe200f,BlackRock Multi-Asset Income Portfolio Investor C Shares
Mid-Cap Growth,Nuveen,f3debeda-bf2d-4920-90a7-d347c365342a,Nuveen Mid Cap Growth Opportunities Fund Class A
Small Growth,Cortina Funds Inc,f10228fe-a601-4562-b95a-0a0d176eab37,Cortina Small Cap Growth Fund
Target-Date Retirement,MFS,068b08ad-4fe5-4611-9b85-e8dcf5d7fc70,MFS Lifetime Income Fund Class 529A
Intermediate Government,Goldman Sachs,c7dd28d8-6b9f-4a10-b2a7-088059962282,Goldman Sachs U.S. Mortgages Fund Investor Shares
Small Blend,Columbia,7bf1d7ba-bf59-4ceb-9de5-5b4fe1c3f527,Columbia Small Cap Index Fund Class A
Short-Term Bond,American Funds,c59e2ac4-3850-4595-bc8c-609e70c484ee,American Funds Short-Term Bond Fund of America Class 529-C
Intermediate-Term Bond,Eaton Vance,903e15fe-a2aa-4cdc-8563-dbed88dc6cb5,Eaton Vance Core Bond Fund Institutional Class
Large Growth,PGIM Funds (Prudential),cdf565a5-ac2f-4e65-b88f-7038230a8886,PGIM Jennison Diversified Growth Fund-Class Z
Foreign Large Blend,First Eagle,dc25792c-5d2e-4c6a-b566-65f6e66b6fb8,First Eagle Overseas Fund Class C
Target-Date 2055,MassMutual,76b94140-51f5-42ff-827f-1d509a2eebc1,MassMutual RetireSMART by JPMorgan 2055 Fund Class A
Global Real Estate,Janus Henderson,17920128-2a9d-4748-b4f8-bb777528bf01,Janus Henderson Global Real Estate Fund Class A
Multisector Bond,Victory,c5f483a7-4c76-4809-8a06-da59d1867332,Victory Strategic Income Fund Class R
Real Estate,Columbia,0f25795e-3221-44fc-946e-cb1a386b2758,Columbia Real Estate Equity Fund Institutional Class
Preferred Stock,Principal Funds,9d820168-3e8f-4032-b987-dc843efe0fe0,Principal Preferred Securities Fund R-1 Class
Allocation - 30% to 50% Equity,Hartford Mutual Funds,a66d4d11-8311-4e79-8761-3977e5750d74,Hartford Multi-Asset Income Fund Class F
Emerging Markets Bond,American Century Investments,807dfc73-1847-4f92-9cb9-82766be99d12,American Century Emerging Markets Debt Fund A Class
Large Value,Rydex Funds,7345a1ae-9b0d-4833-891e-e8a9a2e52bbd,Rydex Dow Jones Industrial Average Fund Class C
Large Blend,Nuveen,b4ebc425-0c83-43ca-94e3-d8809f626b71,Nuveen Large Cap Core Fund Class C
Large Blend,Nationwide,efaafc6a-d4fe-4d3a-b047-588fa3672090,Nationwide Fund Class R
Large Blend,Nationwide,399b4db6-ac25-4c77-82bd-89fe92db4a9f,Nationwide Dynamic U.S. Growth Fund Class R
Multisector Bond,Ivy Funds,89b0fd8c-6eb5-42d7-96f5-5c781b99f49d,Ivy Global Bond Fund Class Y
World Allocation,Morgan Stanley,73000204-f66d-4cd6-9001-2ded2119ee9c,Morgan Stanley Institutional Fund Trust Global Strategist Portfolio Class A
India Equity,Eaton Vance,8e866e32-8bfc-4efb-aa15-1f24e3a811ec,Eaton Vance Greater India Fund Class C
Foreign Large Value,PIMCO,b813c4cf-2b21-45bc-a89b-7ffdfa155f7d,PIMCO RAE International Fund Institutional Class
Foreign Large Blend,Vanguard,453adc53-0930-4131-8505-a4ac08a7eeb8,Vanguard Total International Stock Index Fund Institutional Shares
Allocation - 70% to 85% Equity,Russell,1735d161-20ad-410e-84bc-cfbf02be03a0,Russell Investments LifePoints Equity Growth Strategy Fund Class C
Equity Precious Metals,Gabelli,9e71d5ca-5e36-45a3-99a0-832df19b1c27,Gabelli Gold Fund Class AAA
Multisector Bond,Pioneer Investments,1906775d-6a5d-473c-9da9-f334a2dd5298,Pioneer Dynamic Credit Fund Class C
Muni California Intermediate,Franklin Templeton Investments,da604769-3336-4e5e-b530-f32da9cf740a,Franklin California Intermediate-Term Tax-Free Income Fund Class R6
Nontraditional Bond,Eaton Vance,4fb9a9e0-5d28-4a72-bef5-39d00cdfa017,Eaton Vance Global Macro Absolute Return Advantage Fund Class I
World Allocation,Franklin Templeton Investments,0eec2eb7-d174-491d-b4a6-86993a295f52,Franklin Mutual Quest Fund Class Z
