bb_rating,us_govt_bond_rating,below_b_rating,others_rating,maturity_bond,b_rating,tag,a_rating,aaa_rating,aa_rating,bbb_rating,duration_bond
4.5,0.0,1.2,0.0,8.1,0.0,116207,8.8,58.1,10.2,17.2,6.0
0.0,0.0,0.0,0.0,,0.0,130598,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,111158,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,161909,0.0,0.0,0.0,0.0,
15.93,0.0,11.58,5.45,2.33,23.66,248390,19.51,5.58,7.2,11.09,0.5
0.0,0.0,0.0,0.0,6.97,0.0,186479,0.0,0.0,0.0,0.0,6.21
0.0,0.0,0.0,0.0,,0.0,148688,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,194750,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,158336,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,44414,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,28079,0.0,0.0,0.0,0.0,
,,,,,,185723,,,,,
0.0,0.0,0.0,0.0,,0.0,53639,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,89567,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,72998,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,121463,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,253709,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,44756,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,104030,0.0,0.0,0.0,0.0,
13.75,0.0,3.52,0.34,7.38,13.26,135044,10.99,37.18,3.03,17.93,5.31
8.58,0.0,1.93,0.35,6.25,9.75,135449,17.15,31.25,3.89,27.1,4.8
0.0,0.0,0.0,0.0,,0.0,40346,0.0,0.0,0.0,0.0,
3.63,0.0,2.17,3.19,7.91,3.17,48113,11.65,55.2,4.52,16.47,4.81
5.62,0.0,2.68,7.14,,5.66,166985,8.94,52.69,2.2,15.07,5.05
0.0,0.0,0.0,0.0,1.89,0.0,65168,0.0,100.0,0.0,0.0,1.82
0.0,0.0,0.0,0.0,,0.0,245870,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.53,0.0,182978,0.0,0.0,0.0,0.0,0.49
0.0,0.0,0.0,0.0,,0.0,227681,0.0,0.0,0.0,0.0,
1.28,0.0,0.0,7.98,18.22,1.71,63908,17.26,0.78,63.85,7.14,4.96
0.02,0.0,0.0,0.0,2.63,0.0,139301,40.38,1.47,12.43,45.7,2.4
36.48,0.0,5.82,6.38,5.18,41.34,121616,0.0,7.51,0.0,2.47,3.77
0.0,0.0,0.0,0.0,,0.0,40967,0.0,0.0,0.0,0.0,
6.57,0.0,1.88,-1.11,,6.89,84563,4.64,72.35,0.77,8.0,12.87
0.0,0.0,0.0,0.0,,0.0,179252,0.0,0.0,0.0,0.0,
8.63,0.0,2.47,6.92,7.34,8.28,136259,11.5,44.63,5.5,12.05,5.39
45.9,0.0,10.4,1.5,6.65,34.3,143162,0.0,0.0,0.0,7.9,4.5
1.95,0.0,0.34,-0.93,,1.41,84833,11.66,67.82,1.71,16.05,5.71
0.0,0.0,0.0,0.0,,0.0,98513,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,97784,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,57122,0.0,0.0,0.0,0.0,
14.2,0.0,2.18,0.09,7.62,12.46,132488,5.52,43.58,3.04,18.94,4.65
15.23,0.0,4.52,2.99,13.86,30.86,148499,6.1,0.0,3.8,36.5,7.9
0.0,0.0,0.0,0.0,,0.0,77561,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,60668,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,218357,0.0,0.0,0.0,0.0,
3.87,0.0,0.43,0.0,7.86,4.51,42614,5.77,58.14,0.36,26.93,6.28
0.0,0.0,0.0,0.0,,0.0,193166,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,101069,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,189854,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,215396,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,170279,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,104453,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,252071,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,108782,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,175616,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,223802,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,207710,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,10.85,0.0,119087,0.0,0.0,0.0,0.0,4.37
0.0,0.0,0.0,0.0,,0.0,65483,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,146942,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,31679,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,234989,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,152657,0.0,0.0,0.0,0.0,
11.96,0.0,9.84,2.74,7.15,14.48,147365,5.98,39.09,4.11,11.8,4.95
,,,,,,177632,,,,,
0.0,0.0,0.0,19.12,10.78,0.0,70568,25.97,1.6,3.02,50.29,3.36
0.0,0.0,0.0,0.0,,0.0,130985,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,40949,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,88694,0.0,0.0,0.0,0.0,
17.4,0.0,0.7,31.2,19.0,9.7,125270,17.0,0.1,1.8,22.1,5.8
0.0,0.0,0.0,0.0,8.75,0.0,207656,8.23,70.43,11.98,9.37,5.89
0.0,0.0,0.0,0.0,,0.0,35198,0.0,0.0,0.0,0.0,
0.36,0.0,0.0,0.24,7.6,0.0,248597,23.6,47.47,9.0,19.33,3.97
0.0,0.0,0.0,0.0,,0.0,145106,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,177506,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,63548,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,41507,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,207080,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,27.12,0.0,185876,0.0,0.0,0.0,0.0,16.26
0.0,0.0,0.0,0.0,,0.0,178262,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,135962,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,176273,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,61928,0.0,0.0,0.0,0.0,
41.23,0.0,6.52,3.6,6.61,48.12,232982,0.0,0.0,0.0,0.53,3.78
0.83,0.0,0.0,0.52,,0.0,168119,10.5,73.18,3.33,11.64,6.02
7.5,0.0,2.07,0.78,10.29,8.0,237194,9.44,50.24,4.23,17.73,6.03
0.0,0.0,0.0,0.0,,0.0,72827,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,220337,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,92240,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,85580,0.0,0.0,0.0,0.0,
0.03,0.0,0.0,0.03,8.33,0.0,233837,10.84,72.2,3.94,12.96,6.05
1.37,0.0,0.33,13.65,8.22,0.63,234341,12.97,46.7,3.79,20.55,5.79
2.0,0.0,0.42,4.95,7.8,0.0,232352,35.98,8.81,41.25,6.59,4.46
0.0,0.0,0.0,0.0,,0.0,38258,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,224405,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,102275,0.0,0.0,0.0,0.0,
0.06,0.0,0.0,1.61,,0.0,230741,21.26,23.07,49.23,4.77,3.24
1.26,0.0,0.0,2.9,15.17,0.93,68579,51.54,0.34,35.92,7.11,4.81
0.0,0.0,0.0,0.0,,0.0,137834,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,167192,0.0,0.0,0.0,0.0,
8.36,0.0,1.64,2.8,6.18,1.23,210095,23.49,38.98,0.9,22.59,5.01
0.0,0.0,0.0,0.0,,0.0,201527,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,97991,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,161900,0.0,0.0,0.0,0.0,
5.61,0.0,1.37,0.56,6.31,5.37,236924,7.39,61.06,2.53,16.12,3.42
0.0,0.0,0.0,0.0,,0.0,167570,0.0,0.0,0.0,0.0,
11.05,0.0,5.96,51.0,20.96,10.89,171359,1.48,3.19,8.22,8.22,9.54
7.62,0.0,1.0,0.0,6.55,5.01,139940,11.52,53.31,6.31,15.23,5.83
0.0,0.0,0.0,0.0,,0.0,188630,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,106343,0.0,0.0,0.0,0.0,
7.49,0.0,17.2,21.65,,49.2,179882,0.0,0.0,0.0,4.46,1.88
0.0,0.0,0.0,0.0,,0.0,93005,0.0,0.0,0.0,0.0,
13.74,0.0,3.52,0.34,7.38,13.25,135107,10.99,37.19,3.03,17.93,5.31
0.0,0.0,0.0,0.0,,0.0,161405,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,77192,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,212192,0.0,0.0,0.0,0.0,
0.0,0.0,1.08,2.63,5.78,0.0,72395,12.0,16.8,57.2,10.28,4.94
2.47,0.0,0.05,0.91,9.01,3.13,217295,28.6,34.83,12.21,17.8,7.09
0.0,0.0,0.0,0.0,,0.0,222155,0.0,0.0,0.0,0.0,
47.9,0.0,7.67,0.21,5.63,38.83,131246,0.0,1.66,0.0,3.72,
1.4,0.0,0.0,8.8,6.5,2.0,89243,24.6,8.7,40.7,13.8,7.0
0.0,0.0,0.0,0.0,,0.0,166229,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,203993,0.0,0.0,0.0,0.0,
1.15,0.0,0.01,15.19,8.19,0.64,115973,12.6,47.64,3.75,19.02,5.79
26.68,0.0,5.02,4.97,4.22,23.61,64439,6.29,12.94,1.16,19.33,2.07
0.0,0.0,0.0,0.0,,0.0,47834,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,240533,0.0,0.0,0.0,0.0,
2.3,0.0,0.0,3.2,9.01,0.0,144692,25.7,1.4,44.5,22.9,5.17
0.0,0.0,0.0,0.0,,0.0,152135,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,65429,0.0,0.0,0.0,0.0,
2.39,0.0,1.17,-2.75,6.97,2.28,115874,10.2,69.13,3.62,13.96,4.76
0.0,0.0,0.0,0.0,,0.0,207404,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,126404,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,169388,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,14.39,0.0,30842,14.86,64.64,10.31,10.19,10.33
0.0,0.0,0.0,0.0,,0.0,64034,0.0,0.0,0.0,0.0,
2.82,0.0,0.0,6.56,14.73,0.0,89657,14.15,25.59,44.74,6.14,5.76
0.0,0.0,0.0,0.0,,0.0,126269,0.0,0.0,0.0,0.0,
1.26,0.0,0.0,1.51,3.75,0.0,147275,25.7,6.57,59.96,5.0,3.12
0.0,0.0,0.0,0.0,2.35,0.0,186965,0.0,0.0,0.0,0.0,1.96
1.55,0.0,0.0,3.83,3.4,0.04,196370,26.68,16.95,39.6,11.34,2.81
0.0,0.0,0.0,0.0,,0.0,70901,0.0,0.0,0.0,0.0,
0.0,0.0,0.49,4.2,15.06,0.0,105407,25.71,11.35,54.77,3.49,5.54
33.72,0.0,17.64,4.43,4.29,39.96,84707,0.0,0.0,0.0,4.25,3.42
0.0,0.0,0.0,0.0,,0.0,37439,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,242999,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,157022,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,8.83,0.0,97541,0.0,100.0,0.0,0.0,4.91
2.14,0.0,0.0,4.62,6.4,1.42,62333,17.09,22.56,49.4,2.75,4.62
0.0,0.0,0.0,0.0,,0.0,61865,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,34451,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,208646,0.0,0.0,0.0,0.0,
18.81,0.0,4.33,34.37,22.48,9.8,115298,10.78,0.72,2.07,19.13,9.68
0.0,0.0,0.0,0.0,,0.0,45764,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,61487,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,206162,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,186299,0.0,0.0,0.0,0.0,4.14
0.0,0.0,0.0,0.0,,0.0,94445,0.0,0.0,0.0,0.0,
7.42,0.0,1.9,1.24,8.76,8.1,236618,10.06,48.78,3.26,19.24,6.53
0.0,0.0,0.0,0.0,,0.0,118556,0.0,0.0,0.0,0.0,
2.66,0.0,0.75,0.05,,2.88,225791,10.38,64.23,3.04,16.01,5.59
0.0,0.0,0.0,0.0,,0.0,168821,0.0,0.0,0.0,0.0,
8.79,0.0,0.12,5.31,4.42,1.18,58004,26.88,20.95,5.41,31.34,3.09
0.0,0.0,0.0,0.0,,0.0,224666,0.0,0.0,0.0,0.0,
7.73,0.0,4.77,2.62,5.51,7.03,245915,5.34,66.06,2.5,3.95,3.97
27.89,0.0,9.66,0.0,6.02,17.58,133208,5.89,11.22,5.66,22.1,4.36
14.29,0.0,2.21,0.09,7.69,12.54,129905,5.62,43.14,2.99,19.12,4.68
0.0,0.0,0.0,0.0,,0.0,235286,0.0,0.0,0.0,0.0,
7.97,0.0,1.05,0.07,10.53,5.36,107900,23.98,6.55,4.82,50.2,6.84
0.0,0.0,0.0,0.0,,0.0,29609,0.0,0.0,0.0,0.0,
6.51,0.0,1.77,0.7,,6.58,56402,5.93,66.84,1.4,10.27,3.36
0.0,0.0,0.0,0.0,,0.0,164312,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,245933,0.0,0.0,0.0,0.0,
26.94,0.0,2.66,1.03,4.82,60.53,44531,0.19,4.02,0.0,4.63,0.26
2.08,0.0,0.27,0.0,,0.0,183482,31.34,10.26,11.04,45.01,7.11
0.0,0.0,0.0,0.0,,0.0,169532,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,241919,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,114308,0.0,0.0,0.0,0.0,
5.25,0.0,6.73,8.31,4.21,0.18,147572,13.95,4.79,41.22,19.57,3.63
3.14,0.0,0.35,1.58,6.21,5.14,138986,8.0,63.44,4.59,13.76,4.78
0.0,0.0,0.0,0.0,,0.0,86543,0.0,0.0,0.0,0.0,
5.52,0.0,2.18,7.01,,4.88,167930,8.74,55.86,2.26,13.55,4.84
7.16,0.0,0.08,4.43,5.77,0.97,51443,27.42,23.06,6.03,30.85,4.1
0.0,0.0,0.0,0.0,,0.0,135017,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,164195,0.0,0.0,0.0,0.0,
7.22,0.0,1.91,0.84,7.83,7.51,237005,8.93,53.08,2.89,17.62,4.35
1.6,0.0,0.0,0.0,,0.0,189179,33.91,12.78,5.63,46.07,2.66
8.09,0.0,0.95,0.63,9.36,2.49,31373,20.67,32.11,16.1,18.97,6.47
0.0,0.0,0.0,0.0,3.28,0.0,193544,0.0,0.0,0.0,0.0,1.04
0.0,0.0,0.0,0.0,,0.0,218816,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,253295,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,80513,0.0,0.0,0.0,0.0,
2.0,0.0,0.42,4.95,7.8,0.0,232262,35.98,8.81,41.25,6.59,4.46
0.0,0.0,0.0,0.0,,0.0,231947,0.0,0.0,0.0,0.0,
28.79,0.0,24.55,2.64,5.9,37.15,181322,0.0,3.86,0.0,3.0,3.06
3.07,0.0,0.7,0.26,11.27,0.85,190952,4.51,77.86,4.75,8.0,7.25
0.0,0.0,0.0,0.0,,0.0,196235,0.0,0.0,0.0,0.0,
2.78,0.0,0.53,2.62,3.1,2.15,83699,10.54,46.4,8.87,26.11,2.4
0.0,0.0,0.0,0.0,,0.0,47303,0.0,0.0,0.0,0.0,
16.78,0.0,1.23,4.27,9.73,20.41,220130,21.29,2.02,1.95,32.06,
6.88,0.0,0.51,9.47,10.35,2.14,220490,14.8,38.89,9.99,17.31,4.62
0.0,0.0,0.0,0.0,,0.0,124037,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,109169,0.0,0.0,0.0,0.0,
9.32,0.0,2.97,4.64,5.71,9.89,135683,20.97,31.15,8.45,12.62,4.08
0.0,0.0,0.0,0.0,,0.0,151019,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,30167,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,183995,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,110069,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,7.13,0.0,177416,0.0,94.94,5.06,0.0,5.45
7.71,0.0,0.0,50.49,3.94,3.43,62945,8.05,7.28,7.3,15.75,2.22
0.0,0.0,0.0,0.0,4.59,0.0,181979,0.0,0.0,0.0,0.0,5.65
2.02,0.0,0.0,63.92,7.14,0.7,182510,3.19,19.05,2.48,8.64,5.11
0.68,0.0,0.0,1.08,16.55,0.25,69173,58.14,2.75,28.24,8.86,4.96
0.0,0.0,0.0,0.0,,0.0,201050,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,189809,0.0,0.0,0.0,0.0,0.38
0.0,0.0,0.0,0.0,,0.0,213902,0.0,0.0,0.0,0.0,
7.94,0.0,4.45,0.2,10.88,7.4,163169,12.03,45.11,4.55,18.33,5.5
1.53,0.0,0.07,0.26,7.53,0.24,27134,12.06,60.59,6.54,18.72,5.64
0.0,0.0,0.0,0.0,,0.0,45899,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,96722,0.0,0.0,0.0,0.0,
2.05,0.0,0.0,8.0,4.0,1.2,77534,32.95,4.72,36.73,14.34,3.4
27.59,0.0,0.65,0.16,6.44,23.81,30104,15.0,2.9,1.32,28.56,4.38
0.0,0.0,0.0,0.0,,0.0,27818,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,1.07,2.27,0.0,239120,0.0,98.93,0.0,0.0,1.81
0.0,0.0,0.0,0.0,,0.0,170252,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,108881,0.0,0.0,0.0,0.0,
10.57,0.0,1.41,1.01,8.71,6.97,71387,7.88,52.92,3.7,15.55,5.2
0.0,0.0,0.0,0.0,,0.0,80153,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,164798,0.0,0.0,0.0,0.0,
1.69,0.0,0.21,2.41,,12.11,220202,15.73,61.22,0.62,6.01,
27.89,0.0,7.64,3.1,2.87,50.74,61208,1.39,4.9,0.0,4.35,0.53
0.0,0.0,0.0,0.0,,0.0,192761,0.0,0.0,0.0,0.0,
24.84,0.0,0.0,0.0,5.83,8.87,30428,16.23,27.36,-0.19,22.9,3.76
33.66,0.0,2.91,3.72,4.78,56.95,179666,0.0,0.65,0.0,2.11,0.83
0.0,0.0,0.0,0.0,,0.0,63422,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,213074,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,-0.24,,0.0,182015,0.07,99.22,0.95,0.0,5.19
17.64,0.0,4.13,1.21,7.09,26.42,223595,0.06,45.63,0.0,4.91,4.45
0.0,0.0,0.0,0.49,0.89,0.0,197936,60.93,13.44,16.03,9.11,0.13
24.29,0.0,4.1,0.94,8.22,23.84,140984,9.63,0.0,2.72,34.48,4.66
11.36,0.0,2.11,0.34,9.52,10.02,125216,1.62,57.15,0.0,17.38,5.91
7.84,0.0,1.83,0.96,7.46,5.77,240758,10.35,57.75,3.97,11.54,5.44
0.0,0.0,0.0,0.0,,0.0,35837,0.0,0.0,0.0,0.0,
31.72,0.0,0.0,0.86,,3.35,193589,5.32,1.2,0.0,57.55,5.04
12.22,0.0,1.55,0.89,10.86,18.13,175859,7.82,29.87,15.35,14.17,4.97
34.85,0.0,2.37,0.66,,56.18,167255,0.04,0.03,0.0,5.88,0.28
0.0,0.0,0.0,0.0,,0.0,216953,0.0,0.0,0.0,0.0,
10.3,0.0,0.1,27.1,19.0,2.0,120473,15.9,1.6,9.6,33.4,8.3
0.0,0.0,0.0,0.0,,0.0,240605,0.0,0.0,0.0,0.0,
3.4,0.0,0.0,7.5,9.6,0.4,251801,37.1,6.9,33.5,11.2,3.8
11.25,0.0,2.08,0.06,7.2,10.0,136898,5.8,49.88,3.26,17.67,4.66
0.0,0.0,0.0,0.0,,0.0,68930,0.0,0.0,0.0,0.0,
37.87,0.0,13.36,0.46,5.56,41.49,32399,0.0,0.0,0.0,6.82,3.5
0.0,0.0,0.0,0.0,,0.0,101006,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,95282,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,39005,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,6.47,0.0,45134,0.0,100.0,0.0,0.0,4.52
0.0,0.0,0.0,0.0,,0.0,153179,0.0,0.0,0.0,0.0,
17.08,0.0,2.48,0.74,8.29,11.75,149192,8.38,35.95,4.43,19.19,4.49
35.5,0.0,3.27,0.0,5.18,53.54,74078,0.0,0.0,0.0,7.69,4.22
0.0,0.0,0.0,0.0,,0.0,37601,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,61082,0.0,0.0,0.0,0.0,
4.22,0.0,0.01,16.36,10.1,0.0,78479,25.04,15.53,32.28,6.56,5.6
0.0,0.0,0.0,0.0,10.33,0.0,180566,0.0,0.0,0.0,0.0,3.7
0.0,0.0,0.0,5.61,13.22,0.0,94364,26.59,19.81,39.72,8.28,5.89
11.2,0.0,0.04,0.39,10.75,0.53,153332,22.77,5.51,1.95,57.62,7.18
0.0,0.0,0.0,0.0,,0.0,154565,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,138824,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,112409,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.18,,0.0,38771,4.94,85.04,9.84,0.0,1.73
0.0,0.0,0.0,0.0,,0.0,92555,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,188081,0.0,0.0,0.0,0.0,
17.73,0.0,2.33,0.14,6.03,17.55,132767,7.94,21.59,5.93,26.79,2.32
0.0,0.0,0.0,0.18,,0.0,203750,4.94,85.04,9.84,0.0,1.73
0.0,0.0,0.0,0.0,,0.0,192473,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,36422,0.0,0.0,0.0,0.0,
7.46,0.0,2.0,2.25,8.49,10.9,221705,9.78,50.42,5.39,11.79,
0.0,0.0,0.0,0.0,,0.0,98864,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,209033,0.0,0.0,0.0,0.0,
8.03,0.0,1.43,43.66,19.46,2.16,52001,15.21,1.38,9.58,18.56,8.71
0.0,0.0,0.0,0.0,,0.0,31895,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,111059,0.0,0.0,0.0,0.0,
4.36,0.0,0.0,3.94,6.09,0.88,60893,26.29,35.07,5.3,24.16,5.41
0.0,0.0,0.0,0.0,,0.0,187766,0.0,0.0,0.0,0.0,
27.89,0.0,7.64,3.1,2.87,50.74,55745,1.39,4.9,0.0,4.35,0.53
0.0,0.0,0.0,0.0,,0.0,188135,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,129761,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,235385,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,28790,0.0,0.0,0.0,0.0,
2.5,0.0,0.0,1.7,9.72,0.39,129446,19.61,49.65,8.25,17.9,6.96
0.0,0.0,0.0,0.0,,0.0,106271,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,113615,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,213632,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,218294,0.0,0.0,0.0,0.0,
0.0,0.0,0.01,0.01,2.7,0.0,220031,15.65,64.21,6.59,13.54,2.33
0.0,0.0,0.0,0.0,,0.0,204587,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,39923,0.0,0.0,0.0,0.0,
6.51,0.0,1.77,0.7,,6.58,34730,5.93,66.84,1.4,10.27,3.36
41.19,0.0,13.9,2.49,4.79,41.44,177479,0.0,0.0,0.0,0.98,3.44
10.3,0.0,1.42,2.24,7.45,6.7,157832,9.97,43.65,6.43,19.3,2.71
0.0,0.0,0.0,0.0,,0.0,115658,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,95156,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,49733,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,105434,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,125729,0.0,0.0,0.0,0.0,
3.03,0.0,0.54,0.47,9.16,6.72,165752,5.36,68.76,0.0,15.13,6.42
0.0,0.0,0.0,0.0,,0.0,168470,0.0,0.0,0.0,0.0,
5.25,0.0,6.73,8.31,4.21,0.18,147266,13.95,4.79,41.22,19.57,3.63
0.0,0.0,0.0,0.0,,0.0,243341,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,252548,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,51794,0.0,0.0,0.0,0.0,
27.89,0.0,9.66,0.0,6.02,17.58,133199,5.89,11.22,5.66,22.1,4.36
0.0,0.0,0.0,0.0,,0.0,96893,0.0,0.0,0.0,0.0,
0.2,0.0,0.0,2.78,2.69,0.01,198350,16.93,29.87,19.81,30.42,1.9
0.0,0.0,0.0,0.0,,0.0,125954,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,86066,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,59093,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,156464,0.0,0.0,0.0,0.0,
2.45,0.0,3.05,0.02,7.66,0.74,164366,10.56,63.53,4.59,15.06,5.92
0.0,0.0,0.0,0.0,,0.0,96488,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,78506,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,33218,0.0,0.0,0.0,0.0,
